id;numero_guia;id_clinica;data;id_pet;id_plano;id_prestador;id_procedimento;valor_momento;justificativa;laudo;observacao;imagem_laudo;autorizacao;tipo_atendimento;status;created_at;updated_at
28809;28809;31;2017-01-16;1012130182;3;NULL;261026;0.01;;;953010000692899;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28809;28809;31;2017-01-16;1012130182;3;NULL;261029;0.01;;;953010000692899;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28899;28899;51;2017-01-16;1017060140;9;NULL;10101010;0.01;;;953010000581980;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28729;28729;31;2017-01-16;1014370130;7;NULL;261037;0.01;;;953010000578749;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28929;28929;51;2017-01-16;1017060573;10;NULL;10101010;0.01;;;953010000581984;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28859;28859;1;2017-01-16;1018930199;11;NULL;10101010;0.01;;;953010000691559;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28939;28939;51;2017-01-16;1017060492;11;NULL;10101010;0.01;;;953010000581882;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28979;28979;1;2017-01-16;1019030141;10;NULL;10101010;0.01;;;953010000691577;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28819;28819;31;2017-01-16;1012130182;3;NULL;261029;0.01;;;953010000692899;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28959;28959;1;2017-01-16;1018980111;11;NULL;10101010;0.01;;;953010000691573;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28949;28949;51;2017-01-16;1017060310;9;NULL;10101010;0.01;;;953010000582013;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28679;28679;17;2017-01-16;1019000152;10;NULL;10101010;0.01;;;953010000693403;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28989;28989;51;2017-01-16;1017060221;9;NULL;10101010;0.01;;;953010000581906;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
28909;28909;177;2017-01-16;1018730181;11;177;10101010;0.01;;;953010000691354;;AUTOMATICA;NORMAL;LIBERADO;2017-01-16;
29079;29079;18;2017-01-17;1018870196;11;NULL;10101010;0.01;;;953010000572437;;AUTOMATICA;NORMAL;LIBERADO;2017-01-17;
29929;29929;3;2017-01-18;1017170166;11;NULL;10101010;0.01;;;953010000692234;;AUTOMATICA;NORMAL;LIBERADO;2017-01-18;
29519;29519;8;2017-01-18;1018640191;10;NULL;10101010;0.01;;;2626;;AUTOMATICA;NORMAL;LIBERADO;2017-01-18;
29669;29669;31;2017-01-18;1009330176;3;NULL;261026;0.01;;;953010000581853;;AUTOMATICA;NORMAL;LIBERADO;2017-01-18;
29919;29919;3;2017-01-18;1018900109;10;NULL;10101010;0.01;;;953010000692210;;AUTOMATICA;NORMAL;LIBERADO;2017-01-18;
30589;30589;8;2017-01-20;1017450100;10;NULL;10101010;0.01;;;953010000581816;;AUTOMATICA;NORMAL;LIBERADO;2017-01-20;
30789;30789;51;2017-01-20;1018670189;10;NULL;10101010;0.01;;;953010000581926;;AUTOMATICA;NORMAL;LIBERADO;2017-01-20;
30419;30419;10;2017-01-20;1019040111;11;NULL;10101010;0.01;;;953010000693111;;AUTOMATICA;NORMAL;LIBERADO;2017-01-20;
30949;30949;31;2017-01-21;1017580143;10;NULL;261012;0.01;;;963008000639696;;AUTOMATICA;NORMAL;LIBERADO;2017-01-21;
31019;31019;51;2017-01-21;1017920181;10;NULL;10101010;0.01;;;953010000582010;;AUTOMATICA;NORMAL;LIBERADO;2017-01-21;
31259;31259;6;2017-01-23;1016350365;20;NULL;10101010;0.01;;;953010000690658;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23;
31249;31249;3;2017-01-23;1016350101;20;NULL;10101010;0.01;;;953010000692445;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23;
31279;31279;3;2017-01-23;1016350365;20;NULL;10101010;0.01;;;953010000690658;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23;
31149;31149;31;2017-01-23;1017350148;11;NULL;261014;0.01;;;953010000689791;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23;
31159;31159;51;2017-01-23;1018580198;11;NULL;10101010;0.01;;;953010000582016;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23;
31269;31269;3;2017-01-23;1016350284;20;NULL;10101010;0.01;;;953010000692268;;AUTOMATICA;NORMAL;LIBERADO;2017-01-23;
31809;31809;189;2017-01-25;1019020188;11;NULL;10101010;0.01;;;953010000690973;;AUTOMATICA;NORMAL;LIBERADO;2017-01-25;
32329;32329;191;2017-01-26;1014970161;2;191;10101010;0.01;;;953010000693244;;AUTOMATICA;NORMAL;LIBERADO;2017-01-26;
32669;32669;31;2017-01-27;1014300191;3;NULL;261016;0.01;;;953010000566969;;AUTOMATICA;NORMAL;LIBERADO;2017-01-27;
32669;32669;31;2017-01-27;1014300191;3;NULL;261037;0.01;;;953010000566969;;AUTOMATICA;NORMAL;LIBERADO;2017-01-27;
33329;33329;31;2017-01-30;1009580105;3;NULL;261014;0.01;;;953010000568589;;AUTOMATICA;NORMAL;LIBERADO;2017-01-30;
34089;34089;31;2017-01-31;1008860198;3;NULL;261014;0.01;;;985111000874033;;AUTOMATICA;NORMAL;LIBERADO;2017-01-31;
34409;34409;31;2017-02-01;1011380169;3;NULL;261014;0.01;;;985111000874032;;AUTOMATICA;NORMAL;LIBERADO;2017-02-01;
35419;35419;31;2017-02-04;1013120164;3;NULL;261014;0.01;;;953010000568135;;AUTOMATICA;NORMAL;LIBERADO;2017-02-04;
35759;35759;31;2017-02-07;1009580105;3;NULL;261014;0.01;;;953010000568589;;AUTOMATICA;NORMAL;LIBERADO;2017-02-07;
36089;36089;31;2017-02-11;1017940115;11;NULL;261014;0.01;;;953010000691969;;AUTOMATICA;NORMAL;LIBERADO;2017-02-11;
37279;37279;31;2017-02-15;1017080256;10;NULL;261014;0.01;;;953010000690689;;AUTOMATICA;NORMAL;LIBERADO;2017-02-15;
37659;37659;31;2017-02-16;1017140178;12;NULL;261014;0.01;;;953010000573131;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16;
37379;37379;31;2017-02-16;1016130161;11;NULL;261028;0.01;;;953010000693001;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16;
37679;37679;31;2017-02-16;1017140178;12;NULL;261014;0.01;;;953010000573131;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16;
38089;38089;31;2017-02-17;1016540148;10;NULL;261026;0.01;;;953010000692471;;AUTOMATICA;NORMAL;LIBERADO;2017-02-17;
38089;38089;31;2017-02-17;1016540148;10;NULL;261028;0.01;;;953010000692471;;AUTOMATICA;NORMAL;LIBERADO;2017-02-17;
38119;38119;31;2017-02-17;1016540148;10;NULL;261026;0.01;;;953010000692471;;AUTOMATICA;NORMAL;LIBERADO;2017-02-17;
38879;38879;31;2017-02-20;1015750173;11;NULL;261026;0.01;;;953010000687708;;AUTOMATICA;NORMAL;LIBERADO;2017-02-20;
38879;38879;31;2017-02-20;1015750173;11;NULL;261038;0.01;;;953010000687708;;AUTOMATICA;NORMAL;LIBERADO;2017-02-20;
38619;38619;31;2017-02-20;1011700171;2;NULL;261026;0.01;;;953010000687973;;AUTOMATICA;NORMAL;LIBERADO;2017-02-20;
39949;39949;31;2017-02-24;1008590204;6;NULL;261014;0.01;;;953010000566809;;AUTOMATICA;NORMAL;LIBERADO;2017-02-24;
62709;62709;220;2017-05-24;1011220218;19;NULL;10101010;0.01;;;953010000690270;;AUTOMATICA;NORMAL;LIBERADO;2017-05-24;
62989;62989;220;2017-05-25;1018320102;10;220;10101010;0.01;;;953010000693056;;AUTOMATICA;NORMAL;LIBERADO;2017-05-25;
77439;77439;3;2017-07-25;1011780183;3;NULL;261036;0.01;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2017-07-25;
1299;1299;31;2016-10-05;1015190101;3;NULL;261026;1;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-05
1299;1299;31;2016-10-05;1015190101;3;NULL;261016;1;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-05
1299;1299;31;2016-10-05;1015190101;3;NULL;261021;1;0;;;963008000457211;;AUTOMATICA;NORMAL;LIBERADO;2016-10-05
999;999;31;2016-10-06;1014760272;3;NULL;261043;1;0;;;953010000578685;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
1069;1069;31;2016-10-06;1012040272;4;NULL;261045;1;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
829;829;31;2016-10-06;1009390152;3;NULL;261043;1;0;;;953010000579228;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
1059;1059;31;2016-10-06;1012040191;4;NULL;261045;1;0;;;963000000362354;;AUTOMATICA;NORMAL;LIBERADO;2016-10-06
1389;1389;51;2016-10-07;1015630194;3;NULL;261024;1;0;;;953010000582003;;AUTOMATICA;NORMAL;LIBERADO;2016-10-07
1209;1209;3;2016-10-07;1011780183;3;NULL;261043;1;0;;;953010000582520;;AUTOMATICA;NORMAL;LIBERADO;2016-10-07
1409;1409;31;2016-10-07;1015630194;3;NULL;261024;1;0;;;953010000582003;;AUTOMATICA;NORMAL;LIBERADO;2016-10-07
1669;1669;31;2016-10-10;1013220118;2;NULL;261043;1;0;;;953010000581878;;AUTOMATICA;NORMAL;LIBERADO;2016-10-10
1949;1949;51;2016-10-11;1014090102;4;NULL;261043;1;0;;;953010000579318;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
1979;1979;31;2016-10-11;1014090102;4;NULL;261043;1;0;;;953010000579318;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
1959;1959;31;2016-10-11;1015000174;3;NULL;261043;1;0;;;953010000579849;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
1849;1849;31;2016-10-11;1011090161;7;NULL;261043;1;0;;;953010000582543;;AUTOMATICA;NORMAL;LIBERADO;2016-10-11
1999;1999;51;2016-10-12;1012370141;2;35;261055;1;0;;;953010000581987;;AUTOMATICA;NORMAL;LIBERADO;2016-10-12
2569;2569;31;2016-10-14;1013350160;3;NULL;261043;1;0;;;900164001029852;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2619;2619;31;2016-10-14;1010230147;6;NULL;261043;1;0;;;953010000691052;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2729;2729;31;2016-10-14;1012490120;8;NULL;261043;1;0;;;953010000567280;;AUTOMATICA;NORMAL;LIBERADO;2016-10-14
2999;2999;3;2016-10-15;1011650301;3;NULL;261043;1;0;;;985111000874037;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
2909;2909;3;2016-10-15;1010040101;2;NULL;261043;1;0;;;953010000581953;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
3109;3109;51;2016-10-15;1011530152;3;35;261014;1;0;;;953010000691158;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
3109;3109;51;2016-10-15;1011530152;3;35;261015;1;0;;;953010000691158;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
2959;2959;31;2016-10-15;1010040101;2;NULL;261043;1;0;;;953010000581953;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
3009;3009;31;2016-10-15;1009120104;18;NULL;261043;1;0;;;934000011331206;;AUTOMATICA;NORMAL;LIBERADO;2016-10-15
3149;3149;31;2016-10-16;1011530152;3;NULL;261015;1;0;;;953010000691158;;AUTOMATICA;NORMAL;LIBERADO;2016-10-16
3199;3199;3;2016-10-17;1010300111;2;NULL;261043;1;0;;;953010000566857;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3369;3369;31;2016-10-17;1012740177;3;NULL;261043;1;0;;;953010000567984;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3319;3319;31;2016-10-17;1012040272;4;NULL;2510109;1;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3259;3259;31;2016-10-17;1011650301;3;NULL;261043;1;0;;;985111000874037;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3229;3229;31;2016-10-17;1010300111;2;NULL;261043;1;0;;;953010000566857;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
3509;3509;51;2016-10-17;1011090161;7;35;261055;1;0;;;953010000582543;;AUTOMATICA;NORMAL;LIBERADO;2016-10-17
4229;4229;51;2016-10-19;1012000131;3;NULL;261043;1;0;;;953010000566949;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4239;4239;31;2016-10-19;1012000131;3;NULL;261043;1;0;;;953010000566949;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4109;4109;31;2016-10-19;1012040272;4;NULL;261014;1;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4129;4129;31;2016-10-19;1013020291;6;NULL;261043;1;0;;;953010000572844;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4119;4119;31;2016-10-19;1012040191;4;NULL;261026;1;0;;;963000000362354;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4119;4119;31;2016-10-19;1012040191;4;NULL;261028;1;0;;;963000000362354;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4119;4119;31;2016-10-19;1012040191;4;NULL;261014;1;0;;;963000000362354;;AUTOMATICA;NORMAL;LIBERADO;2016-10-19
4409;4409;51;2016-10-20;1011370287;2;NULL;261043;1;0;;;953010000576596;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
6539;6539;31;2016-10-20;1011370287;2;NULL;261043;1;0;;;953010000576596;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
4479;4479;31;2016-10-20;1014390165;3;NULL;261043;1;0;;;953010000568575;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
4479;4479;31;2016-10-20;1014390165;3;NULL;261014;1;0;;;953010000568575;;AUTOMATICA;NORMAL;LIBERADO;2016-10-20
4669;4669;51;2016-10-21;1009160157;3;NULL;261055;1;0;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21
4809;4809;31;2016-10-21;1007570145;6;NULL;261043;1;0;;;953010000566808;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21
4679;4679;51;2016-10-21;1009160157;3;NULL;261055;1;0;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21
4989;4989;31;2016-10-22;1007970160;18;NULL;261043;1;0;;;138;;AUTOMATICA;NORMAL;LIBERADO;2016-10-22
5209;5209;31;2016-10-24;1007840118;7;NULL;261043;1;0;;;953010000690840;;AUTOMATICA;NORMAL;LIBERADO;2016-10-24
5769;5769;31;2016-10-25;1014900112;3;NULL;2510109;1;0;;;953010000581847;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5449;5449;31;2016-10-25;1011390121;3;NULL;261043;1;0;;;953010000688001;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5679;5679;31;2016-10-25;1012040272;4;NULL;261043;1;0;;;963008000005417;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5589;5589;31;2016-10-25;1011650301;3;NULL;261043;1;0;;;985111000874037;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5739;5739;31;2016-10-25;1014900112;3;NULL;261043;1;0;;;953010000581847;;AUTOMATICA;NORMAL;LIBERADO;2016-10-25
5849;5849;31;2016-10-26;1015250103;11;NULL;261016;1;0;;;963008000496393;;AUTOMATICA;NORMAL;LIBERADO;2016-10-26
5889;5889;31;2016-10-26;1011240154;6;NULL;261022;1;0;;;953010000582028;;AUTOMATICA;NORMAL;LIBERADO;2016-10-26
5889;5889;31;2016-10-26;1011240154;6;NULL;261020;1;0;;;953010000582028;;AUTOMATICA;NORMAL;LIBERADO;2016-10-26
6259;6259;31;2016-10-28;1015060151;3;NULL;261016;1;0;;;985170002793761;;AUTOMATICA;NORMAL;LIBERADO;2016-10-28
6399;6399;31;2016-10-29;1010300111;2;NULL;261043;1;0;;;953010000566857;;AUTOMATICA;NORMAL;LIBERADO;2016-10-29
47719;47719;3;2017-03-24;1017780231;10;84;271012;7.5;;;953010000690765;;AUTOMATICA;NORMAL;LIBERADO;2017-03-24;
59279;59279;17;2017-05-10;1014530277;6;NULL;271012;7.5;;;953010000578741;;AUTOMATICA;NORMAL;LIBERADO;2017-05-10;
65409;65409;3;2017-06-03;1011400119;18;90;271012;7.5;;;985111000874028;;AUTOMATICA;NORMAL;LIBERADO;2017-06-03;
72769;72769;17;2017-07-06;1018060194;11;NULL;271012;7.5;;;953010000572325;;AUTOMATICA;NORMAL;LIBERADO;2017-07-06;
81989;81989;3;2017-08-14;1017780231;10;84;271012;7.5;;;953010000690765;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14;
1579;1579;32;2016-10-10;1012110157;18;NULL;271012;8;0;;;953010000575525;;AUTOMATICA;NORMAL;LIBERADO;2016-10-10
1579;1579;32;2016-10-10;1012110157;18;NULL;271012;8;0;;;953010000575525;;AUTOMATICA;NORMAL;LIBERADO;2016-10-10
2129;2129;32;2016-10-13;1009160157;3;NULL;271012;8;0;;;953010000567939;;AUTOMATICA;NORMAL;LIBERADO;2016-10-13
3729;3729;32;2016-10-18;1009240347;6;NULL;271012;8;0;;;953010000571896;;AUTOMATICA;NORMAL;LIBERADO;2016-10-18
4599;4599;51;2016-10-21;1015220115;3;35;271012;8;0;;;953010000582015;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21
4729;4729;32;2016-10-21;1015220115;3;NULL;271012;8;0;;;953010000582015;;AUTOMATICA;NORMAL;LIBERADO;2016-10-21
6599;6599;32;2016-10-31;1010450180;2;NULL;271012;8;0;;;953010000572804;;AUTOMATICA;NORMAL;LIBERADO;2016-10-31
6719;6719;32;2016-11-03;1010450180;2;NULL;271012;8;0;;;953010000572804;;AUTOMATICA;NORMAL;LIBERADO;2016-11-03
8529;8529;51;2016-11-08;1008190109;7;NULL;271012;8;0;;;953010000566959;;AUTOMATICA;NORMAL;LIBERADO;2016-11-08
10859;10859;32;2016-11-19;1013710123;7;NULL;271012;8;0;;;953010000565664;;AUTOMATICA;NORMAL;LIBERADO;2016-11-19
10989;10989;32;2016-11-21;1015090149;3;NULL;271012;8;0;;;953010000573756;;AUTOMATICA;NORMAL;LIBERADO;2016-11-21
13059;13059;32;2016-11-29;1009330176;3;NULL;271012;8;0;;;953010000581853;;AUTOMATICA;NORMAL;LIBERADO;2016-11-29
14319;14319;30;2016-12-02;1016450157;10;NULL;271012;8;0;;;953010000575532;;AUTOMATICA;NORMAL;LIBERADO;2016-12-02
13839;13839;51;2016-12-02;1013170188;4;159;271012;8;0;;;953010000567616;;AUTOMATICA;NORMAL;LIBERADO;2016-12-02
13849;13849;32;2016-12-02;1013170188;4;NULL;271012;8;0;;;953010000567616;;AUTOMATICA;NORMAL;LIBERADO;2016-12-02
14469;14469;32;2016-12-03;1016450157;10;NULL;271012;8;0;;;953010000575532;;AUTOMATICA;NORMAL;LIBERADO;2016-12-03
15479;15479;32;2016-12-07;1009240347;6;NULL;271012;8;0;;;953010000571896;;AUTOMATICA;NORMAL;LIBERADO;2016-12-07
16169;16169;32;2016-12-09;1009450155;18;NULL;271012;8;0;;;953010000691124;;AUTOMATICA;NORMAL;LIBERADO;2016-12-09
19229;19229;3;2016-12-19;1015060151;3;88;271012;8;0;;;985170002793761;;AUTOMATICA;NORMAL;LIBERADO;2016-12-19
19249;19249;3;2016-12-19;1008260166;6;NULL;271012;8;0;;;953010000691884;;AUTOMATICA;NORMAL;LIBERADO;2016-12-19
21059;21059;3;2016-12-23;1015880115;11;88;271012;8;0;;;953010000690743;;AUTOMATICA;NORMAL;LIBERADO;2016-12-23
21859;21859;32;2016-12-26;1011530152;3;NULL;271012;8;0;;;953010000691158;;AUTOMATICA;NORMAL;LIBERADO;2016-12-26
28449;28449;17;2017-01-09;1008310287;7;NULL;271012;8;0;;;953010000693429;;AUTOMATICA;NORMAL;LIBERADO;2017-01-09
26709;26709;17;2017-01-09;1008310287;7;122;271012;8;0;;;953010000693429;;AUTOMATICA;NORMAL;LIBERADO;2017-01-09
28459;28459;17;2017-01-14;1008310287;7;NULL;271012;8;0;;;953010000693429;;AUTOMATICA;NORMAL;LIBERADO;2017-01-14
31599;31599;8;2017-01-24;1009380190;3;NULL;271012;8;0;;;953010000579752;;AUTOMATICA;NORMAL;LIBERADO;2017-01-24
32739;32739;197;2017-01-27;1013640168;6;NULL;271012;8;0;;;953010000583083;;AUTOMATICA;NORMAL;LIBERADO;2017-01-27
32749;32749;197;2017-01-27;1013640168;6;NULL;271012;8;0;;;953010000583083;;AUTOMATICA;NORMAL;LIBERADO;2017-01-27
35489;35489;197;2017-02-04;1013520260;7;NULL;271012;8;0;;;953010000572607;;AUTOMATICA;NORMAL;LIBERADO;2017-02-04
35399;35399;197;2017-02-04;1013520260;7;NULL;271012;8;0;;;953010000572607;;AUTOMATICA;NORMAL;LIBERADO;2017-02-04
35819;35819;51;2017-02-07;1012340152;3;105;271012;8;0;;;953010000571848;;AUTOMATICA;NORMAL;LIBERADO;2017-02-07
35829;35829;197;2017-02-07;1012340152;3;NULL;271012;8;0;;;953010000571848;;AUTOMATICA;NORMAL;LIBERADO;2017-02-07
36129;36129;51;2017-02-11;1017990121;11;35;271012;8;0;;;934000011378188;;AUTOMATICA;NORMAL;LIBERADO;2017-02-11
37639;37639;197;2017-02-16;1010100103;2;NULL;271012;8;0;;;953010000582186;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16
44749;44749;197;2017-03-16;1010620107;2;NULL;271012;8;0;;;953010000691058;;AUTOMATICA;NORMAL;LIBERADO;2017-03-16
53279;53279;197;2017-04-13;1015870152;11;NULL;271012;8;0;;;953010000573087;;AUTOMATICA;NORMAL;LIBERADO;2017-04-13
54879;54879;197;2017-04-21;1008990130;2;NULL;271012;8;0;;;953010000575513;;AUTOMATICA;NORMAL;LIBERADO;2017-04-21
58409;58409;197;2017-05-06;1009480224;2;NULL;271012;8;0;;;953010000579798;;AUTOMATICA;NORMAL;LIBERADO;2017-05-06
60179;60179;197;2017-05-13;1009480143;2;NULL;271012;8;0;;;953010000579806;;AUTOMATICA;NORMAL;LIBERADO;2017-05-13
60219;60219;197;2017-05-13;1009480143;2;NULL;271012;8;0;;;953010000579806;;AUTOMATICA;NORMAL;LIBERADO;2017-05-13
62849;62849;197;2017-05-25;1017800101;10;NULL;271012;8;0;;;953010000689664;;AUTOMATICA;NORMAL;LIBERADO;2017-05-25
65009;65009;3;2017-06-02;1011300157;3;88;271012;8;0;;;900164001181931;;AUTOMATICA;NORMAL;LIBERADO;2017-06-02
76569;76569;197;2017-07-20;1019690159;15;NULL;271012;8;0;;;953010000690111;;AUTOMATICA;NORMAL;LIBERADO;2017-07-20
81849;81849;197;2017-08-14;1010210383;6;NULL;271012;8;0;;;953010000583085;;AUTOMATICA;NORMAL;LIBERADO;2017-08-14
51709;51709;32;2017-04-07;1008640236;7;NULL;251003;9;0;;;953010000691882;;AUTOMATICA;NORMAL;LIBERADO;2017-04-07
34929;34929;3;2017-02-02;1015440221;11;NULL;211114;10;0;;;953010000688794;;AUTOMATICA;NORMAL;LIBERADO;2017-02-02
35109;35109;3;2017-02-03;1015310106;11;4;211114;10;0;;;953010000691048;;AUTOMATICA;NORMAL;LIBERADO;2017-02-03
35119;35119;3;2017-02-03;1007820354;7;88;211114;10;0;;;953010000691225;;AUTOMATICA;NORMAL;LIBERADO;2017-02-03
35009;35009;3;2017-02-03;1017080256;10;4;211114;10;0;;;953010000690689;;AUTOMATICA;NORMAL;LIBERADO;2017-02-03
35159;35159;111;2017-02-03;1015640157;10;158;211114;10;0;;;953010000692776;;AUTOMATICA;NORMAL;LIBERADO;2017-02-03
35449;35449;3;2017-02-04;1016840117;11;90;211114;10;0;;;953010000690751;;AUTOMATICA;NORMAL;LIBERADO;2017-02-04
35329;35329;11;2017-02-04;1013520260;7;109;211114;10;0;;;953010000572607;;AUTOMATICA;NORMAL;LIBERADO;2017-02-04
35459;35459;3;2017-02-04;1016840290;11;90;211114;10;0;;;953010000690749;;AUTOMATICA;NORMAL;LIBERADO;2017-02-04
35709;35709;3;2017-02-06;1015000174;3;80;211114;10;0;;;953010000579849;;AUTOMATICA;NORMAL;LIBERADO;2017-02-06
35729;35729;3;2017-02-06;1015590117;11;80;211114;10;0;;;953010000691295;;AUTOMATICA;NORMAL;LIBERADO;2017-02-06
35849;35849;3;2017-02-08;1016320113;11;88;211114;10;0;;;953010000690857;;AUTOMATICA;NORMAL;LIBERADO;2017-02-08
35929;35929;30;2017-02-10;1016450157;10;NULL;211114;10;0;;;953010000575532;;AUTOMATICA;NORMAL;LIBERADO;2017-02-10
35949;35949;10;2017-02-10;1012190169;2;NULL;211114;10;0;;;953010000567931;;AUTOMATICA;NORMAL;LIBERADO;2017-02-10
36079;36079;3;2017-02-11;1017940115;11;84;211114;10;0;;;953010000691969;;AUTOMATICA;NORMAL;LIBERADO;2017-02-11
36109;36109;3;2017-02-11;1014580291;10;84;211114;10;0;;;953010000573501;;AUTOMATICA;NORMAL;LIBERADO;2017-02-11
36169;36169;3;2017-02-11;1011150163;2;90;211114;10;0;;;953010000571651;;AUTOMATICA;NORMAL;LIBERADO;2017-02-11
36569;36569;51;2017-02-13;1011370287;2;106;211114;10;0;;;953010000576596;;AUTOMATICA;NORMAL;LIBERADO;2017-02-13
36579;36579;51;2017-02-13;1011370104;2;106;211114;10;0;;;953010000573750;;AUTOMATICA;NORMAL;LIBERADO;2017-02-13
36279;36279;3;2017-02-13;1016320113;11;54;211114;10;0;;;953010000690857;;AUTOMATICA;NORMAL;LIBERADO;2017-02-13
36869;36869;51;2017-02-14;1018560162;11;35;211114;10;0;;;953010000689658;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
36659;36659;3;2017-02-14;1010920160;6;88;211114;10;0;;;953010000687535;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
36899;36899;51;2017-02-14;1012750130;3;35;211114;10;0;;;985111000874030;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
36789;36789;111;2017-02-14;1018390143;11;158;211114;10;0;;;953010000690650;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
36709;36709;111;2017-02-14;1012770165;2;158;211114;10;0;;;953010000690614;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
45689;45689;3;2017-02-14;1010920160;6;NULL;211114;10;0;;;953010000687535;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
36749;36749;51;2017-02-14;1014090366;2;106;211114;10;0;;;953010000582240;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
36759;36759;51;2017-02-14;1014090102;4;106;211114;10;0;;;953010000579318;;AUTOMATICA;NORMAL;LIBERADO;2017-02-14
37289;37289;3;2017-02-15;1016460110;11;92;211114;10;0;;;953010000692911;;AUTOMATICA;NORMAL;LIBERADO;2017-02-15
37049;37049;51;2017-02-15;1012180104;2;106;211114;10;0;;;953010000571832;;AUTOMATICA;NORMAL;LIBERADO;2017-02-15
37229;37229;3;2017-02-15;1015370184;10;84;211114;10;0;;;953010000690889;;AUTOMATICA;NORMAL;LIBERADO;2017-02-15
37249;37249;8;2017-02-15;1012030129;2;69;211114;10;0;;;953010000581883;;AUTOMATICA;NORMAL;LIBERADO;2017-02-15
37149;37149;10;2017-02-15;1013970117;2;39;211114;10;0;;;963008000535625;;AUTOMATICA;NORMAL;LIBERADO;2017-02-15
37589;37589;51;2017-02-16;1009940161;3;35;211114;10;0;;;953010000571930;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16
37439;37439;3;2017-02-16;1014680163;3;88;211114;10;0;;;953010000570197;;AUTOMATICA;NORMAL;LIBERADO;2017-02-16
