id;created_at
"1011850149";"2016-09-27 00:00:00"
"1011860110";"2016-09-27 00:00:00"
"1011860292";"2016-09-27 00:00:00"
"1011860373";"2017-07-07 00:00:00"
"1011870174";"2016-09-27 00:00:00"
"1011870255";"2016-10-04 00:00:00"
"1011880137";"2017-09-26 17:42:48"
"1011880218";"2016-09-27 00:00:00"
"1011890108";"2016-09-27 00:00:00"
"1011900189";"2016-09-27 00:00:00"
"1011910141";"2017-10-09 09:18:07"
"1011920112";"2016-09-27 00:00:00"
"1011930177";"2016-09-27 00:00:00"
"1011930258";"2016-09-27 00:00:00"
"1011930339";"2016-09-27 00:00:00"
"1011940130";"2016-09-27 00:00:00"
"1011950101";"2016-09-27 00:00:00"
"1011960165";"2016-09-27 00:00:00"
"1011970128";"2016-09-27 00:00:00"
"1011970217";"2016-09-27 00:00:00"
"1011980191";"2016-09-27 00:00:00"
"1011980271";"2016-09-27 00:00:00"
"1011990153";"2016-09-27 00:00:00"
"1012000131";"2017-10-19 09:26:19"
"1012010101";"2017-11-03 10:30:40"
"1012010284";"2016-09-27 00:00:00"
"1012020166";"2016-09-27 00:00:00"
"1012020247";"2016-09-27 00:00:00"
"1012020328";"2016-10-27 00:00:00"
"1012020417";"2016-11-25 00:00:00"
"1012030129";"2016-09-27 00:00:00"
"1012040191";"2016-09-27 00:00:00"
"1012040272";"2016-09-27 00:00:00"
"1012050154";"2016-09-27 00:00:00"
"1012060117";"2016-09-28 00:00:00"
"1012060206";"2016-09-28 00:00:00"
"1012070180";"2016-09-28 00:00:00"
"1012080142";"2016-09-28 00:00:00"
"1012090113";"2016-09-28 00:00:00"
"1012100194";"2016-09-28 00:00:00"
"1012110157";"2017-09-19 17:22:09"
"1012120110";"2016-09-28 00:00:00"
"1012130182";"2016-09-28 00:00:00"
"1012130263";"2016-10-04 00:00:00"
"1012140145";"2017-10-05 17:53:31"
"1012160171";"2017-09-19 19:25:17"
"1012170133";"2016-09-28 00:00:00"
"1012170214";"2016-09-28 00:00:00"
"1012180104";"2016-09-28 00:00:00"
"1012190169";"2016-09-28 00:00:00"
"1012200148";"2016-09-28 00:00:00"
"1012210119";"2016-09-28 00:00:00"
"1012220173";"2016-09-28 00:00:00"
"1012220254";"2016-09-28 00:00:00"
"1012220335";"2016-09-28 00:00:00"
"1012240107";"2016-09-28 00:00:00"
"1012250161";"2016-09-28 00:00:00"
"1012260124";"2016-09-28 00:00:00"
"1012270197";"2016-09-28 00:00:00"
"1012280150";"2016-09-28 00:00:00"
"1012290112";"2016-09-28 00:00:00"
"1012300100";"2016-09-28 00:00:00"
"1012310164";"2016-09-28 00:00:00"
"1012320127";"2017-10-16 16:00:05"
"1012330190";"2016-09-28 00:00:00"
"1012330271";"2016-09-28 00:00:00"
"1012340152";"2016-09-28 00:00:00"
"1012350115";"2016-09-28 00:00:00"
"1012360188";"2017-09-27 18:48:39"
"1012370141";"2017-09-27 18:48:39"
"1012370221";"2016-09-28 00:00:00"
