competencia;vencimento;data_pagamento;valor_original;valor_pago;id_cliente
2017/06;10/06/2017;31/05/2017;129,9;129,9;1018460028
2017/03;10/03/2017;06/03/2017;129,9;129,9;1018460028
2017/07;10/07/2017;13/07/2017;129,9;143;1018460028
2017/08;10/08/2017;18/08/2017;129,9;143,2;1018460028
2017/04;10/04/2017;05/04/2017;69,9;69,9;1018470091
2017/01;10/01/2017;10/01/2017;69,9;69,9;1018470091
2016/12;16/12/2016;15/12/2016;144,9;144,9;1018470091
2017/05;15/05/2017;15/05/2017;62,91;69,3;1018470091
2017/02;15/02/2017;15/02/2017;69,9;77;1018470091
2017/06;10/06/2017;02/06/2017;69,9;69,9;1018470091
2017/03;10/03/2017;06/03/2017;69,9;69,9;1018470091
2017/07;10/07/2017;10/07/2017;69,9;69,9;1018470091
2017/08;10/08/2017;07/08/2017;69,9;69,9;1018470091
2017/04;10/04/2017;10/04/2017;109,9;109,9;1018480053
2017/01;10/01/2017;02/01/2017;109,9;109,9;1018480053
2016/12;16/12/2016;15/12/2016;184,9;184,9;1018480053
2017/05;10/05/2017;08/05/2017;109,9;109,9;1018480053
2017/02;10/02/2017;31/01/2017;109,9;109,9;1018480053
2017/06;10/06/2017;12/06/2017;109,9;109,9;1018480053
2017/03;10/03/2017;10/03/2017;98,91;98,91;1018480053
2017/07;10/07/2017;10/07/2017;109,9;109,9;1018480053
2017/08;10/08/2017;10/08/2017;109,9;109,9;1018480053
2017/01;25/01/2017;25/01/2017;129,9;129,9;1018490016
2016/12;25/12/2016;16/12/2016;204,9;204,9;1018490016
2017/05;01/06/2017;13/06/2017;129,9;143,64;1018490016
2017/04;25/04/2017;25/04/2017;129,9;129,9;1018490016
2017/03;25/03/2017;24/03/2017;129,9;129,9;1018490016
2017/06;25/06/2017;13/06/2017;129,9;129,9;1018490016
2017/07;25/07/2017;25/07/2017;129,9;129,9;1018490016
2017/02;08/03/2017;08/03/2017;129,9;143,36;1018490016
2017/01;25/01/2017;17/01/2017;129,9;129,9;1018500003
2016/12;25/12/2016;16/12/2016;204,9;204,9;1018500003
2017/03;13/04/2017;17/04/2017;129,9;143,7;1018500003
2017/02;13/04/2017;17/04/2017;129,9;144,9;1018500003
2017/06;25/06/2017;21/06/2017;89,9;89,9;1018520021
2017/01;25/01/2017;27/01/2017;89,9;89,9;1018520021
2016/12;25/12/2016;19/12/2016;164,9;164,9;1018520021
2017/05;25/05/2017;26/05/2017;89,9;89,9;1018520021
2017/04;25/04/2017;27/04/2017;89,9;98,94;1018520021
2017/03;25/03/2017;16/03/2017;89,9;89,9;1018520021
2017/02;25/02/2017;20/02/2017;89,9;89,9;1018520021
2017/07;26/07/2017;26/07/2017;89,9;89,9;1018520021
2017/01;25/01/2017;23/01/2017;129,9;129,9;1018530093
2016/12;25/12/2016;17/12/2016;204,9;204,9;1018530093
2017/04;25/04/2017;25/04/2017;129,9;129,9;1018530093
2017/03;27/03/2017;27/03/2017;116,91;129,9;1018530093
2017/02;25/02/2017;14/02/2017;129,9;129,9;1018530093
2017/06;25/06/2017;20/06/2017;129,9;129,9;1018540056
2017/01;25/01/2017;20/01/2017;129,9;129,9;1018540056
2016/12;25/12/2016;19/12/2016;204,9;204,9;1018540056
2017/05;25/05/2017;25/05/2017;116,91;116,91;1018540056
2017/03;25/03/2017;20/03/2017;116,91;129,9;1018540056
2017/04;25/04/2017;20/04/2017;129,9;129,9;1018540056
2017/02;25/02/2017;15/02/2017;129,9;129,9;1018540056
2017/07;25/07/2017;19/07/2017;129,9;129,9;1018540056
2017/06;14/07/2017;14/07/2017;69,9;69,9;1018550019
2017/04;10/04/2017;07/04/2017;69,9;69,9;1018550019
2017/01;10/01/2017;10/01/2017;144,9;144,9;1018550019
2017/05;16/05/2017;16/05/2017;69,9;77,02;1018550019
2017/02;10/02/2017;31/01/2017;69,9;69,9;1018550019
2017/03;10/03/2017;07/03/2017;62,91;62,91;1018550019
2017/07;07/08/2017;04/08/2017;69,9;77,39;1018550019
2017/06;25/06/2017;26/06/2017;129,9;129,9;1018560081
2017/01;25/01/2017;25/01/2017;129,9;129,9;1018560081
2016/12;25/12/2016;17/12/2016;204,9;204,9;1018560081
2017/05;25/05/2017;26/05/2017;129,9;129,9;1018560081
2017/04;25/04/2017;25/04/2017;129,9;129,9;1018560081
2017/03;25/03/2017;24/03/2017;129,9;129,9;1018560081
2017/02;25/02/2017;24/02/2017;129,9;129,9;1018560081
2017/07;25/07/2017;24/07/2017;129,9;129,9;1018560081
2017/06;25/06/2017;26/06/2017;89,9;89,9;1018570044
2017/01;25/01/2017;13/01/2017;89,9;89,9;1018570044
2016/12;25/12/2016;19/12/2016;164,9;164,9;1018570044
2017/05;29/05/2017;29/05/2017;89,9;99;1018570044
2017/03;25/03/2017;27/03/2017;80,91;80,91;1018570044
2017/04;25/04/2017;18/04/2017;89,9;89,9;1018570044
2017/02;25/02/2017;15/02/2017;89,9;89,9;1018570044
2017/07;25/07/2017;20/07/2017;89,9;89,9;1018570044
2016/12;25/12/2016;20/12/2016;1322,04;1322,04;1018580015
2017/01;10/01/2017;10/01/2017;129,9;129,9;1018590070
2016/12;25/12/2016;21/12/2016;204,9;204,9;1018590070
2017/04;11/04/2017;20/04/2017;129,9;142,93;1018590070
2017/05;10/05/2017;10/05/2017;129,9;129,9;1018590070
2017/02;10/02/2017;10/02/2017;129,9;129,9;1018590070
2017/06;10/06/2017;12/06/2017;129,9;129,9;1018590070
2017/03;10/03/2017;10/03/2017;129,9;129,9;1018590070
2017/07;11/07/2017;11/07/2017;129,9;142,93;1018590070
2017/08;10/08/2017;10/08/2017;129,9;129,9;1018590070
2017/01;25/01/2017;24/01/2017;89,9;89,9;1018600059
2016/12;25/12/2016;22/12/2016;164,9;164,9;1018600059
2017/04;25/04/2017;25/04/2017;89,9;89,9;1018600059
2017/02;25/02/2017;01/03/2017;89,9;89,9;1018600059
2017/06;27/06/2017;27/06/2017;39,9;43,91;1018610011
2017/04;25/04/2017;25/04/2017;39,9;39,9;1018610011
2016/12;24/01/2017;17/12/2016;39,9;39,9;1018610011
2017/01;25/01/2017;25/01/2017;39,9;39,9;1018610011
2017/05;25/05/2017;25/05/2017;39,9;39,9;1018610011
2016/12;24/01/2017;17/12/2016;746,04;746,04;1018610011
2017/03;25/03/2017;27/03/2017;39,9;39,9;1018610011
2017/02;25/02/2017;24/02/2017;39,9;39,9;1018610011
2017/07;25/07/2017;25/07/2017;39,9;39,9;1018610011
2016/12;25/12/2016;20/12/2016;746,04;746,04;1018620084
2017/06;25/06/2017;26/06/2017;89,9;89,9;1018640018
2017/01;25/01/2017;25/01/2017;89,9;89,9;1018640018
2017/05;25/05/2017;24/05/2017;89,9;89,9;1018640018
2017/03;25/03/2017;24/03/2017;89,9;89,9;1018640018
2017/04;25/04/2017;25/04/2017;89,9;89,9;1018640018
2017/02;25/02/2017;01/03/2017;89,9;89,9;1018640018
2016/12;25/12/2016;22/12/2016;164,9;164,9;1018640018
2017/07;25/07/2017;25/07/2017;89,9;89,9;1018640018
2017/06;20/07/2017;19/07/2017;89,9;99,63;1018650072
2017/01;25/01/2017;25/01/2017;89,9;89,9;1018650072
2017/05;20/07/2017;19/07/2017;89,9;100,55;1018650072
2017/04;19/05/2017;19/05/2017;89,9;99,6;1018650072
2017/03;04/04/2017;10/04/2017;89,9;99,37;1018650072
2017/02;08/03/2017;14/03/2017;89,9;99,4;1018650072
2016/12;25/12/2016;17/12/2016;164,9;164,9;1018650072
2017/06;30/06/2017;30/06/2017;44,95;49,51;1018660035
2017/01;25/01/2017;18/01/2017;44,95;44,95;1018660035
2016/12;25/12/2016;23/12/2016;119,95;119,95;1018660035
2017/05;31/05/2017;31/05/2017;44,95;49,52;1018660035
2017/03;03/04/2017;03/04/2017;44,95;49,57;1018660035
2017/04;30/04/2017;30/04/2017;44,95;49,51;1018660035
2017/02;25/02/2017;01/03/2017;44,95;44,95;1018660035
2017/07;28/07/2017;28/07/2017;44,95;49,48;1018660035
2017/06;25/06/2017;26/06/2017;89,9;89,9;1018670006
2017/01;26/01/2017;26/01/2017;89,9;98,91;1018670006
2016/12;25/12/2016;21/12/2016;164,9;164,9;1018670006
2017/05;30/05/2017;30/05/2017;89,9;99,03;1018670006
2017/03;25/03/2017;10/03/2017;89,9;89,9;1018670006
2017/04;27/04/2017;27/04/2017;89,9;98,94;1018670006
2017/02;02/03/2017;10/03/2017;89,9;101,29;1018670006
2017/07;28/07/2017;28/07/2017;89,9;98,97;1018670006
2017/06;25/06/2017;26/06/2017;129,9;129,9;1018680061
2017/01;25/01/2017;25/01/2017;129,9;129,9;1018680061
2017/05;25/05/2017;25/05/2017;129,9;129,9;1018680061
2017/03;28/03/2017;29/03/2017;129,9;143,05;1018680061
2017/04;25/04/2017;27/04/2017;129,9;129,9;1018680061
2017/02;25/02/2017;01/03/2017;129,9;129,9;1018680061
2016/12;25/12/2016;23/12/2016;204,9;205;1018680061
2017/07;25/07/2017;25/07/2017;129,9;129,9;1018680061
2017/06;25/06/2017;26/06/2017;239,7;239,7;1018690023
2017/01;25/01/2017;25/01/2017;239,7;239,7;1018690023
2016/12;27/12/2016;23/12/2016;239,7;239,7;1018690023
2017/05;26/05/2017;26/05/2017;239,7;239,7;1018690023
2017/03;25/03/2017;24/03/2017;215,73;239,7;1018690023
2017/04;25/04/2017;25/04/2017;239,7;239,7;1018690023
2017/02;25/02/2017;13/02/2017;239,7;239,7;1018690023
2017/07;25/07/2017;24/07/2017;239,7;239,7;1018690023
2016/12;18/01/2017;26/12/2016;144,9;144,9;1018710075
2017/01;25/01/2017;25/01/2017;69,9;69,9;1018710075
2017/03;25/03/2017;20/03/2017;62,91;62,91;1018710075
2017/02;25/02/2017;15/02/2017;69,9;69,9;1018710075
2017/06;25/06/2017;20/06/2017;89,9;89,9;1018720038
2017/01;25/01/2017;25/01/2017;89,9;89,9;1018720038
2016/12;27/12/2016;27/12/2016;164,9;164,9;1018720038
2017/02;25/02/2017;15/02/2017;89,9;89,9;1018720038
2017/05;25/05/2017;26/05/2017;89,9;98,91;1018720038
2017/04;25/04/2017;13/04/2017;89,9;89,9;1018720038
2017/03;25/03/2017;24/03/2017;80,91;80,91;1018720038
2017/07;25/07/2017;24/07/2017;89,9;89,9;1018720038
2017/04;10/04/2017;13/04/2017;129,9;143;1018730009
2017/01;10/01/2017;05/01/2017;204,9;204,9;1018730009
2017/05;19/05/2017;19/05/2017;116,91;128,94;1018730009
2017/02;10/02/2017;30/01/2017;129,9;129,9;1018730009
2017/06;10/06/2017;12/06/2017;129,9;129,9;1018730009
2017/03;10/03/2017;06/03/2017;116,91;116,91;1018730009
2017/07;25/07/2017;25/07/2017;129,9;143,53;1018730009
2017/08;16/08/2017;16/08/2017;129,9;129,9;1018730009
2017/06;25/06/2017;26/06/2017;109,9;109,9;1018740063
2017/01;25/01/2017;23/01/2017;109,9;109,9;1018740063
2017/02;25/02/2017;24/02/2017;109,9;109,9;1018740063
2016/12;28/12/2016;28/12/2016;184,9;184,9;1018740063
2017/05;25/05/2017;25/05/2017;109,9;109,9;1018740063
2017/04;25/04/2017;25/04/2017;109,9;109,9;1018740063
2017/03;25/03/2017;27/03/2017;109,9;109,9;1018740063
2017/07;25/07/2017;25/07/2017;109,9;109,9;1018740063
2017/01;25/01/2017;24/01/2017;209,7;209,7;1018750026
2016/12;29/12/2016;28/12/2016;209,7;209,7;1018750026
2017/02;25/02/2017;24/02/2017;209,7;209,7;1018750026
2017/03;25/03/2017;27/03/2017;209,7;209,7;1018750026
2017/06;25/06/2017;20/06/2017;129,9;129,9;1018760099
2017/01;25/01/2017;20/01/2017;129,9;129,9;1018760099
2016/12;29/12/2016;28/12/2016;204,9;204,9;1018760099
2017/02;25/02/2017;20/02/2017;129,9;129,9;1018760099
2017/05;25/05/2017;19/05/2017;129,9;129,9;1018760099
2017/04;25/04/2017;19/04/2017;129,9;129,9;1018760099
2017/03;25/03/2017;20/03/2017;129,9;129,9;1018760099
2017/07;25/07/2017;18/07/2017;129,9;129,9;1018760099
2017/08;21/08/2017;18/08/2017;129,9;129,9;1018760099
2017/01;01/02/2017;01/02/2017;129,9;129,9;1018770051
2016/12;29/12/2016;23/12/2016;204,9;204,9;1018770051
2017/06;25/06/2017;27/06/2017;99,9;109,94;1018780014
2017/02;25/02/2017;17/02/2017;124,95;125;1018780014
2017/05;25/05/2017;25/05/2017;99,9;99,9;1018780014
2017/04;25/04/2017;26/04/2017;49,95;54,96;1018780014
2017/03;25/03/2017;27/03/2017;49,95;49,95;1018780014
2017/07;25/07/2017;31/07/2017;99,9;110,06;1018780014
2017/03;10/03/2017;10/03/2017;35,96;35,96;1018790087
2017/01;10/01/2017;04/01/2017;89,9;89,9;1018790087
2017/04;10/04/2017;10/04/2017;89,9;89,9;1018790087
2017/05;10/05/2017;28/04/2017;89,9;89,9;1018790087
2017/02;10/02/2017;01/02/2017;89,9;89,9;1018790087
2017/06;10/06/2017;31/05/2017;89,9;89,9;1018790087
2017/07;12/07/2017;12/07/2017;89,9;98,94;1018790087
2017/08;10/08/2017;03/08/2017;89,9;89,9;1018790087
2017/06;25/06/2017;26/06/2017;69,9;69,9;1018800066
2017/01;25/01/2017;25/01/2017;69,9;69,9;1018800066
2017/02;25/02/2017;01/03/2017;69,9;69,9;1018800066
2017/05;28/06/2017;28/06/2017;69,9;77,67;1018800066
2016/12;02/01/2017;28/12/2016;144,9;144,9;1018800066
2017/04;25/04/2017;25/04/2017;69,9;69,9;1018800066
2017/03;27/04/2017;27/04/2017;69,9;77,65;1018800066
2017/07;27/07/2017;27/07/2017;69,9;76,93;1018800066
2016/12;03/01/2017;29/12/2016;938,04;938,04;1018810029
2017/01;25/01/2017;19/01/2017;89,9;89,9;1018820091
2016/12;02/01/2017;30/12/2016;164,9;164,9;1018820091
2017/01;10/01/2017;04/01/2017;164,9;164,9;1018850080
2017/04;25/04/2017;27/04/2017;89,9;99,33;1018850080
2017/05;22/05/2017;22/05/2017;80,91;89,32;1018850080
2017/02;10/02/2017;10/02/2017;89,9;89,9;1018850080
2017/06;10/06/2017;05/06/2017;89,9;89,9;1018850080
2017/03;10/03/2017;06/03/2017;89,9;89,9;1018850080
2017/07;08/08/2017;07/08/2017;89,9;99,75;1018850080
2017/08;24/08/2017;24/08/2017;89,9;99,3;1018850080
2017/01;10/01/2017;04/01/2017;204,9;204,9;1018860042
2017/04;27/04/2017;13/04/2017;129,9;143,61;1018860042
2017/05;10/05/2017;27/04/2017;116,91;116,91;1018860042
2017/02;10/02/2017;25/01/2017;129,9;129,9;1018860042
2017/06;30/06/2017;01/07/2017;129,9;143,74;1018860042
2017/03;10/03/2017;03/03/2017;116,91;116,91;1018860042
2017/07;10/07/2017;10/07/2017;129,9;129,9;1018860042
2017/08;10/08/2017;07/08/2017;129,9;129,9;1018860042
2017/04;10/04/2017;10/04/2017;109,9;109,9;1018870013
2017/01;10/01/2017;09/01/2017;109,9;109,9;1018870013
2017/05;10/05/2017;10/05/2017;99;99;1018870013
2017/02;10/02/2017;31/01/2017;109,9;109,9;1018870013
2017/06;10/06/2017;06/06/2017;109,9;109,9;1018870013
2017/03;10/03/2017;08/03/2017;98,91;98,91;1018870013
2017/07;10/07/2017;10/07/2017;109,9;109,9;1018870013
2017/08;10/08/2017;03/08/2017;109,9;109,9;1018870013
2017/01;10/01/2017;03/01/2017;248,89;248,89;1018880078
2017/04;10/04/2017;10/04/2017;98,89;98,89;1018880078
2017/05;10/05/2017;03/05/2017;89;89;1018880078
2017/02;10/02/2017;02/02/2017;98,89;98,89;1018880078
2017/06;10/06/2017;02/06/2017;98,89;98,89;1018880078
2017/03;10/03/2017;06/03/2017;98,89;98,89;1018880078
2017/07;10/07/2017;10/07/2017;98,89;98,89;1018880078
2017/08;10/08/2017;10/08/2017;98,89;98,89;1018880078
2017/01;10/01/2017;02/01/2017;1521,72;1521,72;1018910082
2017/01;10/01/2017;03/01/2017;151,89;151,89;1018920045
2017/04;10/04/2017;06/04/2017;76,89;76,89;1018920045
2017/05;10/05/2017;03/05/2017;76,89;76,89;1018920045
2017/02;10/02/2017;14/02/2017;76,89;84,69;1018920045
2017/06;10/06/2017;01/06/2017;76,89;76,89;1018920045
2017/03;10/03/2017;10/03/2017;76,89;76,89;1018920045
2017/07;10/07/2017;04/07/2017;76,89;76,89;1018920045
2017/08;11/08/2017;11/08/2017;117;128,73;1018920045
2017/04;10/04/2017;10/04/2017;142,89;142,89;1018940071
2017/01;10/01/2017;04/01/2017;292,89;292,89;1018940071
2017/05;10/05/2017;10/05/2017;142,89;142,89;1018940071
2017/02;10/02/2017;10/02/2017;142,89;142,89;1018940071
2017/06;10/06/2017;12/06/2017;142,89;142,89;1018940071
2017/03;10/03/2017;10/03/2017;142,89;142,89;1018940071
2017/07;10/07/2017;10/07/2017;142,89;142,89;1018940071
2017/08;10/08/2017;10/08/2017;142,89;142,89;1018940071
2017/02;25/02/2017;18/02/2017;43,94;43,94;1018950033
2017/02;10/02/2017;02/02/2017;164,9;164,9;1018950033
2017/01;10/01/2017;05/01/2017;292,89;292,9;1018960004
2017/04;10/04/2017;06/04/2017;142,89;142,89;1018960004
2017/05;10/05/2017;10/05/2017;128,6;128,6;1018960004
2017/02;10/02/2017;10/02/2017;142,89;142,89;1018960004
2017/06;10/06/2017;05/06/2017;142,89;142,89;1018960004
2017/03;10/03/2017;06/03/2017;142,89;142,89;1018960004
2017/07;10/07/2017;04/07/2017;142,89;142,89;1018960004
2017/08;10/08/2017;02/08/2017;142,89;142,89;1018960004
2017/01;11/01/2017;10/01/2017;1371,72;1371,72;1018980021
2017/04;10/04/2017;07/04/2017;98,89;98,89;1018990094
2017/01;11/01/2017;05/01/2017;173,89;173,89;1018990094
2017/05;10/05/2017;28/04/2017;89;89;1018990094
2017/02;10/02/2017;30/01/2017;98,89;98,89;1018990094
2017/06;10/06/2017;09/06/2017;98,89;98,89;1018990094
2017/03;10/03/2017;06/03/2017;89;89;1018990094
2017/07;10/07/2017;07/07/2017;98,89;98,89;1018990094
2017/08;10/08/2017;08/08/2017;98,89;98,89;1018990094
2017/04;10/04/2017;05/04/2017;76,89;76,89;1019000071
2017/01;12/01/2017;11/01/2017;226,89;226,9;1019000071
2017/05;10/05/2017;10/05/2017;69,2;69,2;1019000071
2017/02;10/02/2017;01/02/2017;76,89;76,89;1019000071
2017/06;10/06/2017;12/06/2017;76,89;76,89;1019000071
2017/03;10/03/2017;02/03/2017;69,2;69,2;1019000071
2017/07;10/07/2017;10/07/2017;76,89;76,89;1019000071
2017/08;10/08/2017;10/08/2017;76,89;76,89;1019000071
2017/04;10/04/2017;10/04/2017;241,89;241,89;1019010034
2017/01;12/01/2017;12/01/2017;391,89;391,89;1019010034
2017/05;10/05/2017;10/05/2017;241,89;241,89;1019010034
2017/02;10/02/2017;10/02/2017;241,89;241,89;1019010034
2017/06;10/06/2017;12/06/2017;241,89;241,89;1019010034
2017/03;10/03/2017;10/03/2017;241,89;241,89;1019010034
2017/07;10/07/2017;10/07/2017;241,89;241,89;1019010034
2017/08;10/08/2017;10/08/2017;241,89;241,89;1019010034
2017/01;16/01/2017;14/01/2017;1371,72;1371,84;1019020005
2017/04;10/04/2017;19/04/2017;98,89;109,04;1019030060
2017/01;16/01/2017;13/01/2017;248,89;284,89;1019030060
2017/05;10/05/2017;10/05/2017;98,89;98,89;1019030060
2017/02;10/02/2017;10/02/2017;98,89;98,89;1019030060
2017/06;10/06/2017;12/06/2017;98,89;98,89;1019030060
2017/03;10/03/2017;13/03/2017;98,89;108,86;1019030060
2017/07;10/07/2017;18/07/2017;98,89;109,01;1019030060
2017/08;10/08/2017;09/08/2017;98,89;98,89;1019030060
2017/06;25/06/2017;26/06/2017;142,89;142,89;1019040022
2017/01;25/01/2017;17/01/2017;292,89;292,9;1019040022
2017/02;25/02/2017;01/03/2017;142,89;142,89;1019040022
2017/05;25/05/2017;25/05/2017;142,89;142,89;1019040022
2017/04;25/04/2017;25/04/2017;142,89;142,89;1019040022
2017/03;25/03/2017;27/03/2017;142,89;142,89;1019040022
2017/07;25/07/2017;25/07/2017;142,89;142,89;1019040022
2017/01;26/01/2017;17/01/2017;1626,24;1626,24;1019100025
2017/02;10/02/2017;03/02/2017;204,9;204,9;1019120051
2017/04;10/04/2017;07/04/2017;129,9;129,9;1019120051
2017/05;10/05/2017;05/05/2017;116,91;116,91;1019120051
2017/06;10/06/2017;05/06/2017;129,9;129,9;1019120051
2017/03;10/03/2017;06/03/2017;129,9;129,9;1019120051
2017/07;10/07/2017;07/07/2017;129,9;129,9;1019120051
2017/08;10/08/2017;04/08/2017;129,9;129,9;1019120051
2017/01;31/01/2017;30/01/2017;279,9;279,9;1019140086
2017/06;25/06/2017;04/07/2017;129,9;143,24;1019140086
2017/02;25/02/2017;24/02/2017;129,9;129,9;1019140086
2017/05;02/06/2017;02/06/2017;129,9;143,23;1019140086
2017/04;03/05/2017;03/05/2017;129,9;143,23;1019140086
2017/03;31/03/2017;01/04/2017;129,9;143,14;1019140086
2017/07;04/08/2017;03/08/2017;129,9;143,31;1019140086
2017/02;17/02/2017;17/02/2017;1074,6;1074,6;1019150049
2017/05;28/06/2017;27/06/2017;129,9;144,73;1019170074
2017/02;25/02/2017;02/03/2017;129,9;143,09;1019170074
2017/01;31/01/2017;30/01/2017;204,9;204,9;1019170074
2017/06;10/06/2017;05/06/2017;129,9;129,9;1019170074
2017/04;16/05/2017;16/05/2017;129,9;143,79;1019170074
2017/03;04/04/2017;04/04/2017;129,9;143,31;1019170074
2017/07;10/07/2017;10/07/2017;129,9;129,9;1019170074
2017/08;10/08/2017;10/08/2017;129,9;129,9;1019170074
2017/04;13/04/2017;13/04/2017;109,9;120,99;1019180037
2017/02;10/02/2017;06/02/2017;184,9;184,9;1019180037
2017/05;10/05/2017;08/05/2017;98,91;98,91;1019180037
2017/06;10/06/2017;01/06/2017;109,9;109,9;1019180037
2017/03;10/03/2017;06/03/2017;109,9;109,9;1019180037
2017/07;10/07/2017;06/07/2017;109,9;109,9;1019180037
2017/08;10/08/2017;08/08/2017;109,9;109,9;1019180037
2017/06;28/06/2017;28/06/2017;129,9;143,01;1019190008
2017/01;02/02/2017;02/02/2017;279,9;279,9;1019190008
2017/01;02/02/2017;31/01/2017;279,9;279,9;1019190008
2017/02;25/02/2017;15/02/2017;129,9;129,9;1019190008
2017/05;25/05/2017;19/05/2017;129,9;129,9;1019190008
2017/04;25/04/2017;19/04/2017;129,9;129,9;1019190008
2017/03;25/03/2017;10/03/2017;116,91;129,9;1019190008
2017/07;25/07/2017;24/07/2017;129,9;129,9;1019190008
2017/02;10/02/2017;01/02/2017;279,9;279,9;1019200089
2017/04;20/04/2017;20/04/2017;129,9;143,31;1019200089
2017/05;28/06/2017;28/06/2017;129,9;144,99;1019200089
2017/06;28/06/2017;28/06/2017;129,9;143,66;1019200089
2017/03;22/03/2017;21/03/2017;116,91;129,06;1019200089
2017/07;04/08/2017;03/08/2017;129,9;143,96;1019200089
2017/02;10/02/2017;02/02/2017;214,95;214,95;1019210041
2017/04;10/04/2017;05/04/2017;64,95;64,95;1019210041
2017/05;10/05/2017;27/04/2017;116,91;116,91;1019210041
2017/06;10/06/2017;31/05/2017;129,9;129,9;1019210041
2017/03;10/03/2017;02/03/2017;64,95;64,95;1019210041
2017/07;10/07/2017;06/07/2017;129,9;129,9;1019210041
2017/08;10/08/2017;01/08/2017;129,9;129,9;1019210041
2017/05;25/05/2017;25/05/2017;129,9;142,93;1019230077
2017/02;13/02/2017;03/02/2017;139,95;139,95;1019230077
2017/04;10/04/2017;10/04/2017;64,95;64,95;1019230077
2017/06;10/06/2017;06/06/2017;129,9;129,9;1019230077
2017/03;25/05/2017;25/05/2017;255;255;1019230077
2017/03;10/03/2017;10/03/2017;64,95;64,95;1019230077
2017/07;10/07/2017;05/07/2017;129,9;129,9;1019230077
2017/08;11/08/2017;11/08/2017;129,9;142,93;1019230077
2017/04;10/04/2017;07/04/2017;64,95;64,95;1019240030
2017/05;10/05/2017;09/05/2017;116,91;116,91;1019240030
2017/06;10/06/2017;01/06/2017;129,9;129,9;1019240030
2017/03;10/03/2017;06/03/2017;64,95;64,95;1019240030
2017/02;13/02/2017;06/02/2017;139,95;139,95;1019240030
2017/07;10/07/2017;03/07/2017;129,9;129,9;1019240030
2017/08;10/08/2017;03/08/2017;129,9;129,9;1019240030
2017/04;10/04/2017;10/04/2017;64,95;64,95;1019260065
2017/02;14/02/2017;04/02/2017;139,95;139,95;1019260065
2017/05;10/05/2017;10/05/2017;129,9;129,9;1019260065
2017/06;10/06/2017;07/06/2017;129,9;129,9;1019260065
2017/03;10/03/2017;07/03/2017;64,95;64,95;1019260065
2017/07;10/07/2017;10/07/2017;129,9;129,9;1019260065
2017/08;10/08/2017;10/08/2017;129,9;129,9;1019260065
2017/02;15/02/2017;13/02/2017;4222,08;4222,08;1019280091
2017/04;10/04/2017;10/04/2017;49,95;49,95;1019290053
2017/02;15/02/2017;14/02/2017;124,95;124,95;1019290053
2017/05;10/05/2017;10/05/2017;99,9;99,9;1019290053
2017/06;10/06/2017;12/06/2017;99,9;99,9;1019290053
2017/03;10/03/2017;10/03/2017;49,95;49,95;1019290053
2017/07;10/07/2017;10/07/2017;99,9;99,9;1019290053
2017/02;25/02/2017;01/03/2017;139,95;139,95;1019300032
2017/04;25/04/2017;25/04/2017;64,95;64,95;1019300032
2017/03;25/03/2017;27/03/2017;64,95;64,95;1019300032
2017/03;10/03/2017;07/03/2017;234,8;234,8;1019310003
2017/04;10/04/2017;11/04/2017;114,95;126,48;1019320068
2017/02;16/02/2017;15/02/2017;189,95;189,95;1019320068
2017/05;10/05/2017;10/05/2017;229,9;229,9;1019320068
2017/06;10/06/2017;12/06/2017;129,9;129,9;1019320068
2017/03;10/03/2017;10/03/2017;114,95;114,95;1019320068
2017/07;10/07/2017;10/07/2017;129,9;129,9;1019320068
2017/08;10/08/2017;10/08/2017;129,9;129,9;1019320068
2017/02;25/02/2017;16/02/2017;139,95;139,95;1019340093
2017/02;25/02/2017;16/02/2017;139,95;139,95;1019350056
2017/03;04/04/2017;04/04/2017;64,95;71,65;1019350056
2017/06;25/06/2017;20/06/2017;129,9;129,9;1019380044
2017/02;25/02/2017;18/02/2017;139,95;139,95;1019380044
2017/05;25/05/2017;17/05/2017;129,9;129,9;1019380044
2017/04;25/04/2017;25/04/2017;64,95;64,95;1019380044
